"Monocytes C"	"NK"	"T CD8 Memory"	"T CD4 Naive"	"T CD8 Naive"	"B Naive"	"T CD4 Memory"	"MAIT"	"T gd Vd2"	"Neutrophils LD"	"T gd non-Vd2"	"Basophils LD"	"Monocytes NC+I"	"B Memory"	"mDCs"	"pDCs"	"Plasmablasts"
"DSC1"	0.0224910058997426	0	0.195710106218612	10.9960241549129	15.439946304618	0	1.13077946555552	0	0.25512641317607	0	0	0	0	0	0.0571206433109499	0	0
"GLIS3"	0.981218379946567	0	0	0.571521736462766	3.59811845974134	0	0.634154850376715	0.257881439000867	0.184992962789774	0.126865796104423	0	0	0.558976320226026	0.0136901973413689	0	0	0
"S100B"	0.287250775939983	5.2706486331179	0.744921489821059	0.967003330391605	22.3720776316255	0.660219814604357	0.509303843428412	2.30628587199977	21.3734619188046	0.201971509761496	1.43650510589059	0.507394291278304	4.960474927488	0.338672852274779	30.5504773997902	1.50946046671545	0.757258599609637
"DSEL"	0.317061111359542	0.190795388621252	0.226643438208469	0.276506642877029	2.82666317395457	0.151900206473557	0.800809774255292	0.312092222723353	0.295329472278245	0.185169781995946	0.602770789902944	0.157682530561725	0.274954276657152	0.113417182340878	0.5918475063574	0.189604064952632	0.236470427017906
"SLC7A3"	0	0	0.735560889498091	0	3.62095686831156	0.136559039123829	0.0394471607171443	0	0	0	0.264144527393719	0	0	0	0	0	0
"ASIC1"	0	0	0.0382495902744059	0.353490812180603	1.81096703642346	0	0.144524657895915	0	0	0	0	0	0	0	0	0.0617842777936754	0
"RP11-291B21.2"	0	5.22152357864144	46.8520679385115	2.08538472156771	232.277526024347	0	2.18859188756544	1.57333961124315	29.3719160372998	0	43.8707593840997	0	0	0.367504361947744	0	0	0
"LRRN3"	0.155373232750477	0.418624398569646	2.86323798865605	126.156454766046	150.910141365007	0.988819271269198	16.0292049079778	0.700675533136341	10.781383723502	0.073847257331872	2.89472621853227	0.276845438114523	1.19678643431575	0.628974229949552	1.87184487167221	1.14650407099548	0.494956691616612
"IQCA1"	0	0	0.145721408690065	0.0380123107321546	1.89718749546161	0.031053890548334	0.0871998559048654	0.132655679254993	0.190841439375847	0	0.0391124742153578	0	0	0.205902603597684	0	0	0
"RNF157-AS1"	0	1.47353980930617	0.37528948378288	13.4251528736676	21.5103204190423	0	5.49197254462365	0.339151688311782	2.25291349544026	0	1.48208090850744	0	0	0	0	0	0
"RP5-1184F4.7"	2.12682250099222	1.85607533144919	0.93470103009512	9.32174045272552	8.56290159460148	1.4016524516161	3.59110271977244	2.25163041475641	1.69094595575208	0.785418915018027	1.15644138732603	1.08235023489509	2.37823009355921	1.38921283440521	4.22271954606139	1.1252096804297	2.53711342582283
"TMEM108"	0.170379228129232	0.206250049682775	0.124929626014607	0.214532399952504	2.45015590222887	0.147604415421277	0.435997858066528	0.13133606403941	0.11274907602378	0.0875527103044038	0.118893114195363	0.738976730952762	0.32655439696244	0.201544731258428	0.570753188251069	0.159974378785226	4.4819900386968
"PCSK5"	19.3084083842621	7.32995035178419	1.6068102890631	28.4575271144969	19.4381873785212	1.24498471807837	7.1077181948469	2.51218974754335	1.54199658584721	1.8842690853877	2.19609670334954	1.15835105815635	4.9406988105543	1.36215110400821	51.9240116158485	2.20888026493387	1.46243488433509
"ARHGEF4"	0.525635995870111	0.50121100196181	1.07440855536673	6.58852322950229	10.5450330703192	0.375290390020183	2.41928142312046	0.969870408377617	0.70638691825869	1.06235033461841	1.58575538175754	0.245135094744244	0.392100197602047	0.428713623727736	2.33329762161565	8.7274982399898	0.476074558069029
"AGBL3"	0.760218812447733	6.11345595338598	5.97361589613519	11.3353663659441	29.4887256546532	5.17057572325464	6.20823368999108	2.72092309216172	4.74125811241639	0.0700475912600398	7.4965672406357	0.984682344698144	1.08971547886646	7.46273637921691	10.7507805034345	11.8435959054412	30.0391457490682
"RP11-61O1.2"	0	0	1.51317307341442	69.5901221586046	54.5229584337088	0	14.8131556806744	0.224030147413098	5.27174645475025	0	2.94232251344355	0	0	0	0	0	0
"AC093609.1"	0.658484796157395	4.52288009219815	5.61174062785992	2.73751416995415	11.0858906752668	0	1.11933815077772	1.03241396280589	6.80241579625835	0.666839029616426	5.56044060618272	0	0.429531456144146	0.0931156768931316	1.43288274632192	0	0
"COL6A3"	0.17339088924571	0.117531944928028	0.267381341464597	0.795919678451827	2.55302432061149	0.223734696803241	1.19234634347794	0.129217206690105	0.853755112273172	0.130164520876654	0.447266521719928	0.215339112016307	0.190998736704739	0.127825876890573	0.656158667824872	0.196201639804602	0.361633059652206
"PCSK6"	0.617583373100422	1.58815407295213	0.863885765031242	1.71762989349625	3.9673422768903	1.06841363035199	0.845593316631812	0.470420001164162	2.22353216386506	0.201288217344138	1.76336681885017	0.523640404134232	1.90650251555224	1.67281133794777	1.80840506827506	1.28294926420276	2.8668920671399
"ANKRD31"	0	0.104374792682822	0.310417501342708	1.36803258409772	1.80075445591253	0.0410040315974979	0.521816960695044	0.136418057655208	0.60873782649835	0	0.236307119273812	0.0543420055523686	0	0.0948443877145706	0	0	0
"CEP41"	15.2011153569394	14.8300232679271	14.546657075351	29.3538397294488	51.8453915242708	6.60724058815638	16.0606421037577	11.129405294538	23.3929897997849	1.25290254405964	18.22833386854	14.8876520182676	19.1494892455215	10.3235385372143	81.2679905799176	16.2166625356278	43.574034594608
"CD8B"	0	3.26135125534488	454.916189917735	12.5020303164484	582.064197839424	0.0759857632871339	11.5727635898728	55.4553623160403	37.3679529858554	0.0664100830845185	16.5738704313149	9.40811252238971	0.0960158255108762	0.00243213638577377	0.416305915576787	0.612594670823937	0
"ANAPC1P1"	0.0708242727600138	0.399807708349026	2.8096771193692	0.764900046404698	4.83416929142201	0.601867753814854	0.60311995114478	0.420854942164134	0.827044297477098	0.10840675605457	0.441071656406877	0.738157184400179	0.285379231844746	0.486260583510679	0.954299150866453	0.882348348222594	1.30377366801975
"FCGBP"	0.275515432472757	5.02453455920181	5.04330885141718	3.82071374784292	13.427091929522	2.59044531521382	2.41606396603436	1.56332192964595	7.47203809048307	0.00799390376939579	6.21564350724074	0.00327741842124051	1.29257384392903	0.557726050863702	8.27082018900732	0	0.0951272681200048
"SUCLG2-AS1"	1.19554511657433	3.69168157039582	2.33524101134907	8.44042546764086	12.2066385922072	3.49946821761149	4.5045254543371	1.83748560325992	6.16566587583615	0.721975349393674	2.29337314364973	0.588208904712324	1.35592689031044	0.865647730782583	2.19204160090864	1.10400808108528	9.03787241299362
"SLC16A10"	0.485834405917692	0.407418968003451	0.358057710454716	5.60105866765051	4.57749687030578	0.409997127073629	2.31983723520118	0.444129587807123	1.28033755767713	0.23308424390109	0.456723793247692	0.803166330388211	0.859208879278812	0.673947031468793	2.38828181237082	0.447167394019363	1.28151650281882
"CNN3"	0.368437973194154	0.215605951671177	1.06521378439225	7.86954778821412	12.0253571085615	7.23705978829336	2.66578030241364	1.58074744136165	1.52070944542576	0.295621277596509	1.60681607293068	0.0705200561037829	0.553253337222945	2.94782816737001	1.41026336845862	0	1.68071546425002
"HAVCR1"	1.14901367075076	10.6329416149881	0.89765159889141	28.8745077322014	29.0201825989953	0.31435026071574	14.5836452777081	0.462498881249959	1.55761167587547	0.315013052150882	3.21182091889686	0.482694810395223	3.98621693423124	0.26821215873956	55.6152018515386	0.874449171160493	0.294179852185108
"NPAS2"	0.174711682929351	0.130180796382265	0.128588966501035	1.85217741817942	2.70018535072645	0.185121095117128	0.875004435022386	0.571554492073322	0.224987348642432	0.158448958657178	0.143585996266879	0.103854575883472	0.395508004253313	0.160344312194519	0.621669892772522	0.929369440275815	0.295591017048476
"SCML1"	12.5878488620404	1.43874499637327	0.479511113939498	23.9577734136621	19.6800040707196	7.66030435272829	7.19353348380361	0.307511083457878	1.26563058092773	1.04059863384559	1.06333084713525	0.21454513661415	22.3850625496866	2.75867523582719	60.1521084835754	2.70649017463203	0
"RP11-317F20.3"	0.338380283360578	1.30099351088798	0.82565516264496	2.28708430869744	3.91521788835562	1.829378502553	1.61381009914878	0.421437982878684	0.894903709195307	0.23455700353928	0.485642274795092	2.39508527384831	0.68291370709038	0.789844433049277	0.98888499990223	0.107107712360703	1.0298989745068
"SREBF1"	11.6517494693154	5.25560744097602	5.48513067470164	17.3891607737247	19.6054606931864	5.20102221985592	10.9444308997559	11.0585625795778	14.426321934569	4.18807738973845	9.17732735335768	1.26845395405385	16.1593128528899	4.70329479715624	27.39372811841	17.7188000689772	21.4595721127099
"NT5E"	0.509720281935508	1.4404341279861	4.50591439007974	7.30989327537563	56.9117331784072	58.5076867831382	7.22202499954644	3.09498763204664	10.1843005795779	0.0522686722265426	7.50449029149997	0.023974115179413	0.874641359866762	39.8996080351736	4.19986642018305	0.620939279744129	20.1073067262815
"XKRX"	0	0	0.0559935273366954	1.96155122881114	3.12057467404055	2.99097915065522	0.142297235105618	0	0	0	0	0	0	0.959833121615978	0	0	0.606928049294708
"MTUS1"	0	0.0471134042662176	1.56808001142482	10.3358998375757	11.7285906201719	0.724985262647264	6.3700540839055	1.07210413604934	1.01209775021167	0	1.19363549452049	0.047841181177764	0.288792750351852	0.208787108051246	0	0.253693874440472	0.907468886161622
"GAL3ST4"	1.16616498021261	1.22201752837943	0.351353108725627	17.9296820399475	12.964370436404	0.883304723368041	8.31264171061258	0.275748168183346	1.87921755225336	0.762692259327065	1.96640694852603	0.283009834408566	0.94829533883742	0.97724861751486	1.9027478071037	22.6832389734164	0.526404818019005
"WHAMMP2"	0.901814053402148	5.73928183440475	2.16640776378461	7.95358204030663	6.19801694185329	1.17960535504968	3.40378420141819	0.766650787620465	2.04314179215697	0.553972914566277	2.93717393974633	0.829801628839302	1.29277602220352	0.926156819096663	8.27170965520634	2.47196593794095	2.54868340173253
"PLAG1"	2.09262745735329	1.15515123883286	0.473299176985669	10.050677680028	10.0319477261582	3.41519600531372	4.33253471986476	0.219654947577248	1.42099360140674	0.101602709111585	0.476625567387799	1.53526185925157	1.84594356977978	5.56219729128525	3.30341547238628	3.11168011697102	8.49327938600392
"LMO7"	5.889235911588	5.80350012962781	7.531839247378	51.5167386087448	37.8485794750227	15.1808330993251	21.7526269791914	7.70163448495284	14.3628534014488	0.826747188716903	11.9537774419488	5.23301589156755	7.54820480107873	12.9790357924809	21.3933274451352	11.8162279381721	23.2142214243252
"RBM11"	0	0	1.40494256267612	10.6639661023241	15.8843264654446	3.81145161821995	4.30844697643381	0.607458312677436	2.33531728563595	0.492444898363785	0.640145057167079	2.5804527931257	0	4.32925227177216	0	0	0
"DFNB59"	1.02891674423532	0.156118265247208	0.956125677349535	2.28363261879614	4.3507939955591	1.10741966632007	1.53412202080313	0.608012285909619	0.400448811487317	0.0298647844783574	0.378871866028094	0	0.0286528065164797	0.919857552126533	8.53549202952706	4.82813163955322	3.82699507832443
"ROBO1"	0.875502884536935	0.343360044911756	0.219596574470709	0.19188328444274	3.42013931620513	0.337977425111025	0.288410102207236	0.167089332999069	0.526522301637678	0.293447328842387	0.23335205957097	0.215487299066145	0.783885785708144	2.42946899403264	4.66178098488976	0.415897284276784	4.02126556977438
"EPHA1"	9.96093229520201	3.58809745723798	2.95587262132061	44.8604476326413	37.6026856982473	1.67974679204656	23.5248538301597	3.37695442822802	6.37416962007237	14.548280734398	3.37233307782996	6.50292473837558	16.0290979089021	1.75132614200546	26.6596988402368	12.7135924035405	7.44834488389599
"FOXP1-AS1"	18.751509789917	6.62354093486528	7.38828362933526	26.372303553777	32.7158973134489	31.2905067965622	20.5198805520543	3.48557417368667	8.24617408746253	4.99698943594218	5.81536947792738	7.90570171125058	20.7531455892762	13.7524882729778	49.2412300296448	22.6625848450861	8.04265452154
"SOAT2"	0	0	0.192517944885258	0.474814875859856	3.83136361288898	0	1.28119827215404	2.87637472554785	2.72298718330251	0	0.389658418802503	0	0	0.0210637470501434	0	0	0
"NAA16"	32.3628375427085	27.4119199965247	29.4385231624852	49.1697284361687	63.0696133810633	21.1008500019665	37.6954677204971	20.3092772648054	39.3556685883302	3.14858905263288	32.5607641872442	17.336658113093	26.1772475932039	11.9219419010701	50.0851451387867	21.2546312063506	70.2825639177661
"PRKAR1B"	2.57252801886039	4.57615158943099	6.01471835425334	22.1511901812682	25.7238841562427	4.72666685337305	9.65222008377611	7.20172091015175	11.2001398816217	0.0230252638647327	6.93805497415019	0	2.59177801166528	5.71067689226288	18.4552017963235	6.82429103196758	47.1736349308505
"NELL2"	0	1.98032013625186	29.9795847144444	195.805904274826	325.269236994376	1.08305677772677	91.3893563700121	37.3127163836456	48.9789749992185	0.103044441545787	32.4229678067396	0	0.236216842572839	0.039937881537213	0.71601740033769	0	0
"RP11-415F23.2"	7.50543585791549	8.82927312436553	9.86071386542808	75.9793798792297	75.1513978608458	9.26155504989894	33.3035513466364	19.1519368368204	20.1623809848416	1.06500304848868	9.50194188538848	2.34824081083159	11.6562789940565	3.84433722686308	29.3004845717858	8.35475820602798	5.72034663550093
"RNF157"	1.59978288606276	3.15644597782535	3.59573166701192	20.2202042250488	19.9706468404539	1.16520541944868	14.9617719150385	8.17038473845987	6.12854771355117	0.939570327450579	3.5059426702556	0.574566873804652	1.97814944689338	0.935025947612313	3.81594491329831	1.32498429325177	2.01644564123162
"P2RX6"	0.424326250644747	0.55362535029994	0.271473628976943	1.03997444455082	3.51181819575578	0.36514092193246	0.718136302759839	0.716519361589782	0.787534879104136	0.372188519396312	0.178382186843695	1.62837859681874	0.641724883322374	0.588686419903024	0.930370349074451	0.634100545076826	0.242061405231347
"CRTAM"	24.5649833906841	23.0792086304823	33.9888228549435	12.6457745048928	42.2645844849524	1.02396365101959	3.49904361882371	11.4553264818023	20.6437994877842	2.33316516682635	46.6865289516588	0.494225198411526	20.9215971445979	0.986079051795472	63.3264860386555	0.759177946594997	2.09164903578412
"DNAH6"	0.523033395690575	0.650420258248317	0.450587506617441	2.78208692814705	2.80607841075449	0.463305794388337	1.82538162269606	0.348153997097091	0.457386461201774	0.0965517054599046	0.727308315128078	0.458775164651788	0.74495463207266	0.528758339536493	2.45558418682099	0.402470923042324	0.211082250613842
"SIRPG-AS1"	0.56857876636013	0.657252006441531	0.858788770145585	8.04151341689146	10.1518111230131	0.113500850514156	6.98309791179267	2.97112417484665	4.01329712885112	0.350480801313036	2.07299614351896	0.152766698513255	0.320373607833534	0.0521794614918434	0.242057232042313	0.595234872525538	0.202783316147713
"CYP2J2"	0	0.101498412728951	0.236710330989617	2.13923245888008	2.87118283871217	0.672726494945429	0.359850208783194	0	0.0792900424133262	0	0.119311997383736	0	0	1.27906134681834	0	2.98155876782788	6.64474145363942
"RP11-277P12.20"	0.257060231069273	8.52759346883374	7.7631121992155	0.345977476828849	7.88322215747545	0.273606478553362	0.22114814572975	0.694918285973494	6.09499822443769	0.110237339725351	9.5377926541423	0.164249141557042	0.77616893365181	0.11571963630285	3.8516502288751	0.498850972524918	0
"DIXDC1"	0.217915797224734	0.688122354308739	0.498776327392124	1.64387036684681	2.90507471784377	0.141264868138868	1.73311469748275	1.09043523056388	0.262404651334773	0.120972858988032	0.223089054429546	0.743374563915991	0.326509961786536	0.278280195324368	0.881367605003145	0.126971175372969	0.999997177530206
"FAM153A"	0.56782557799391	0.539694429773474	1.37592128064345	35.1279491547563	23.5066208495622	1.04020495301002	22.405036845621	1.52333427748401	3.68495613811286	0.103956395013798	2.32125981466808	0.268817040155788	0.681715820899776	1.03573492169994	5.24206500602484	3.85732838762255	0.892960338945555
"ACER1"	1.01741161660365	0.389203663154223	0.342485463653286	4.34073690513446	3.71008028321102	0.310973821018566	2.35101738222833	0.74899177918927	1.30481253495251	0.277065806875158	0.530240923315973	0.433293748749427	0.833904193554103	0.59185854981688	2.54447810007886	0.468461224438955	0.201547552436966
"CLDN7"	1.60665368035792	0.936322462282804	1.20198890147872	1.7503356682591	4.46734097806004	2.36379963943779	1.10410384102976	2.62606571563634	3.15716886149964	0	0.865665612343378	0	1.84842413345165	0.366251559575071	9.86386823529348	0.219288274437544	2.73130777536812
"CD8BP"	0	0	5.18289778642195	0	3.45917289079804	0	0	0.517605749368315	0	0	0	1.60491684515444	0	0	0	0	0.575992223174022
"TRBV13"	0	0.565006142198581	28.7198170069094	34.6368968409687	48.2205061153332	0	31.5923722039338	0.823060746715767	3.11576250028911	0	0	0	0	0	0	0	0
"SEC14L2"	4.09221998126178	4.27669242122194	6.97419357892663	43.3063144157516	34.7392803445235	8.12760799768977	27.7397461896175	6.8215992718136	17.4456324972539	0.119198323453417	6.37974404541325	0.925730804607695	5.27124989233966	4.98070061902719	18.5117936013274	6.62178884291806	11.2478298530954
"RP11-415F23.4"	1.45825245373968	6.75171489045848	7.09767862582042	32.3556940435403	28.8688924017009	2.50299438083819	18.5294873489096	8.56270697453814	11.8865033590046	0	2.63086135797276	1.62674912244506	2.83218683524266	1.06633138375263	5.83920082247851	3.15365401760267	4.95774429552191
"ZNF391"	0.268963802146085	1.19935942295882	2.48983099374359	15.3295056221043	12.0111753128026	3.76151196133727	7.72237012985799	3.82241565719554	1.323613651159	0.332157203897435	2.47190674853083	0.218327721615758	0.129294144325224	2.69078849256606	0.857629981766169	2.05470969832594	0.91774245777187
"PRKCA"	8.46844034564958	4.11621527532818	3.34088025774156	25.965190923533	22.4932128567472	1.13992795165227	18.8550405618208	6.19120700691675	3.97229407607925	0.474686687006933	3.65551320981031	1.81172661863793	4.35868384138611	1.12177666637557	32.1476959642783	10.6917068666857	2.65215018502898
"FAM153C"	4.57997676309898	2.29530544706591	2.50691459442422	8.72023124128335	12.2360549697096	1.79806902521745	6.37736545027286	1.65869263911534	1.67007565890465	1.79113402092935	1.80493545376439	1.87655910670949	3.29821122535445	2.85805421134519	10.532096209015	12.0266959047698	5.33205591304617
"MPP2"	0	0	0.131278363990516	1.91189743751829	2.78812199165741	0.146952447105113	1.14178506834588	0.427432986813193	0.53345880959142	0	0.131630404035548	0	0	0	0	0	0.245901887484058
"OXNAD1"	17.9985695149173	22.6022126288615	28.8735070942521	214.991959948487	177.349305820796	13.2131223074645	106.738687289469	41.6637860103081	70.8140939318993	2.96759329670582	24.2505738022953	6.80076702417304	22.6370750139665	12.8267310385197	70.1554446079521	20.5737666966507	64.2549663580258
"DCHS1"	0.262054925223321	0.11214375650286	0.296879507058919	3.17463923131386	2.67417722196729	0.26134037396998	1.45741406357555	0.139237892825548	0.633102472941471	0	0.457908652359122	0	0.584844079335831	0.0159874482797032	0.747647451977312	1.93544893010305	0
"RHOXF1-AS1"	0.341240507654881	5.49828632699447	4.896673951249	0.711533177052858	5.47454131777027	0.698319935151325	1.13396488337055	1.9574785516122	4.52183778536468	0.155962354978036	4.9763426398839	0.335197209606216	0.835749509932697	0.782833857629386	5.52513229650006	3.92696750923358	0.85378827035255
"RP11-203J24.8"	2.30274164633153	1.15582215922306	1.68839452360437	15.8635301751906	10.5600499249702	2.87672442908599	8.28760912665751	2.54516945609549	3.08790367934683	0.445555126480293	1.38845776805523	1.9803982748748	3.09244620108809	6.97288157935598	6.26186672348856	6.79501671553152	7.25216671300726
"RP11-265P11.1"	0	0	0	0.0740800474272751	0	12.7533997600829	0.406347245664062	0	0	0	0	0	0	0.393749225213429	0	0	0
"BMP3"	0.0605879076586942	0.0388054882468472	0.0111875608532421	0.025091734044056	0.0349158904173351	2.51317870294078	0.0462394334876912	0.0336610543886079	0.0265300576901716	0.0293390172146903	0.0107254902367934	0.0376709948143078	0.0458010839755446	0.135940050798993	0.236289788025416	0.0565521421744637	0.214701713157687
"KCNG1"	0.311940583686133	0.171378376386937	0.0914824539560124	0.188488888486762	0.198783034004345	13.7653211427051	0.247306312809373	0.0972074809423046	0.20549456698337	0.211573426606379	0.218830069329026	0.137679915857299	0.345431907161946	1.17842592248215	0.770171244521656	0.111582106599757	0.244625275249592
"TCL1B"	0.0857950679932401	0.159220782585509	0.0119228798812719	0	0.277294205009926	22.5085473430958	0.0659012085151944	0.184133396040736	0	0.00197280564219063	0.0380022226704227	0.0362586596680503	0.0459569508054879	0.235797099562124	0.227244178184467	13.2976231434381	0.483182798338734
"LIX1"	0.372004168579276	0.433219932407926	0.209861179083478	0.167493541306414	0.178171164825511	13.7890809800851	0.291552653463723	0.174751187490505	0.400968715440516	0.135914172786387	0.189555881874005	0.361480233259083	0.360911892374639	2.04145288298324	0.682287819397582	0.274342736011416	0.493523077508327
"LINC01013"	0.359685917395283	0.175343958234652	0.139250066812243	0.561170736139436	0.221841072557363	23.0693433100855	0.316707176748373	0.107202960334746	0.274891641468944	0.240669016835319	0.169705295401605	0.182637092519707	0.306244357739009	0.967572806295346	0.968264101792772	0.202402333176787	1.59501738291433
"RP11-1070N10.6"	1.20890396462588e-09	0.0127316695156567	0.107207545941457	0.0260451128370687	0.0698164698083228	4.29469102737032	0.0539427157521479	0.051857291462626	0.138972369513187	0.0885721246685537	0.0577763384064054	0.0433449482290678	0.0464345251305641	0.117798650335476	0	1.9665500688149	0
"RP11-164H13.1"	8.92585731720033	1.97609304052769	1.69234706367701	1.65178634158854	1.48204224943449	30.9209756709721	1.93100627341775	1.09227444976461	2.2289369756483	4.03446951581207	0.988847551364867	1.79284071416658	3.96714444015479	2.18664019680387	6.51213089968242	7.60181077265965	1.70329948121173
"TCL6"	6.67864708989814	4.16952430582689	3.43225035455345	3.74328112723174	2.34159775078884	78.6842684743026	5.91387128481798	3.63684767309173	5.70663009334205	3.27907848175012	2.18568551931295	3.42230705486793	6.37483627202466	4.28445535694657	10.9274105089833	53.3610333804884	12.8917892228805
"LIX1-AS1"	0.0516568796724038	0.0291136830546301	0.063201271714965	0	0.106687844203803	17.7547605676848	0.131562466291842	0	0	0	0.0389412236826802	0.0526974012990538	0	3.08599613840477	0.637850475942432	0.0958289640211876	0
"COL19A1"	1.04841727641233	0.782437762535835	0.56613063596127	0.643271905389375	0.673354389668836	72.7256787384733	0.7967940197806	0.447736001776807	0.483530757147835	0.694775978628787	0.575674350939188	0.599802117489995	0.971974809387579	18.0671307275228	0.878526694466398	0.748259665998619	8.6615303847338
"TCL1A"	0.544843310499572	0.715602586674378	0.157704143280751	0.474169820590153	0.16696940749303	1757.00580605959	0.410439697938016	0.167392794708913	0.321063819922252	0.317405100241692	0.18667294840171	0.413040671336526	0.440894246162554	34.3346313067888	1.16857747943867	1833.98836095602	11.0034705799664
"ASH2LP1"	0	0	0	0	0	7.40940529029286	0	0	0	0	0	0	0	0.875432055814398	0	0.719601715858439	2.02464353382182
"LARGE1"	0.576577548916548	1.29180835848997	0.481905646869167	0.467951140430731	0.2905752669148	38.868557678985	0.599859341529147	0.27057149350717	0.349476709455104	0.300422501092842	0.530988295455211	0.529498321987591	0.893614931619571	9.50631007665401	3.42142151309773	0.454481159974158	16.0141019157143
"SNX29P2"	6.7761868540431	6.36831183681226	2.61612013126231	2.89678065901569	1.90676708819902	221.620865950347	2.82228770357887	0.820590935873488	3.00648913758183	0.667825229717045	3.35117130202847	2.16901335383962	6.31524236583972	65.6350492548863	77.7058820155506	15.3396265348928	13.4920592582923
"FAM111B"	1.43033973516109	1.28783276661899	1.07230886998912	1.22571064257899	1.06715524983248	22.2655780628615	2.13887004960448	0.646221499246658	1.03003487265613	0.588918396943926	0.962583836556474	1.36447486346828	1.92179065476154	14.5838322046421	3.76515115632206	2.28355754381401	16.9277436104536
"IGHD"	0.468799597675656	0.660750348259209	1.22922439227964	0.37029098014176	0.158921343353137	2035.13290818776	0.440659374960669	0.12397285236275	0.178242946497502	0.737389624897141	0.575207507954393	0.206169793987494	0.87924630194042	445.106392138415	0.496349407191926	34.0703505707369	20.6694316966733
"CORO2B"	0	0	0	0	0	4.23964005410062	0	0	0	0	0	0	0	0.711163955879867	0	0	0
"CTGF"	0	0	0.0666241216644716	0.0688155858399162	0.045375654962862	4.27780953250033	0.051654341293116	0	0.0235082488603427	0.122273708308481	0	0	0.0970364925784564	0.0870551607566157	0.110956321818029	0.107477069511575	0.296540983299267
"CD200"	2.06196545742918	1.3408531466472	3.06343118463303	8.11721966329282	1.96771319860562	142.711873450369	4.93593261498288	5.0980417971927	1.17814480848206	2.13026218409666	2.91240248154947	2.54267847547189	1.70659817395375	17.4938533715103	8.67114459144062	7.46053427085206	14.9060776972613
"RP11-297B17.3"	0.695938558351704	1.16901124026684	0.58015941623051	0.595213999806856	0.381296998940286	29.3498789249796	0.825750872229213	0.670214804435563	1.05968274436591	0.353200696490068	0.838896914291056	0.444637364749197	0.862082058939519	11.2650500971478	3.63961470848612	1.45603929244791	1.35149186424657
"MYBPC2"	0	0	0	0	0	3.50083556484797	0.00378632415625348	0	0	0	0	0	0	0.413410688653923	0.345649798640176	0.748694990913818	3.1521098107779
"AC002480.3"	0	0	0	0.0182926076113449	0	7.69703788933589	0	0	0	0	0	0	0	3.4379030111895	0	0	0
"PCDH9"	0.0921584523654108	0.333563825749797	0.0709233257328881	0.11641737305233	0.0632415988347825	43.6801816312337	0.133606715005599	0.090177696328615	0.0540451400353645	0.0597881674787325	0.0833748270340598	0.674749871143718	0.132464615342891	4.29371158988159	0.268691842934365	4.83499177950781	0.153040532724586
"AP001056.1"	9.99591573091602	0.48978224778806	0.57477231975923	0.600888961704725	0.401232765089662	26.6969333731895	0.759000915880717	0.40235532401328	0.838448135092106	0.663419232812806	0.61237213364569	0.262989680117378	8.98351070650666	1.98626055500665	48.3245995455218	3.7361632850261	27.245873234968
"SNX22"	6.16330097171039	2.04390520968809	2.1651373354683	1.47803867868429	1.3275900855869	76.9780732401252	2.39510045199307	1.6840798728659	3.59277831709634	1.99054156244998	2.61801388890918	2.06248620531822	8.38704450158804	40.5484385970882	26.1595530737068	3.07793076552437	11.0469621185334
"FCER2"	7.42600707842858	0.28528427202619	0.00114953685622791	0.0356068237142463	0.28034418772945	420.777648743371	0.0537967723376478	0	0.0652932583998184	0.71715201643508	0	0.104665944399419	3.65545058287765	104.436863816052	19.2140218573022	0	115.329729863718
"ZNF318"	5.78346234920882	8.09498922422948	5.77059929192699	6.13618823680374	3.50944876107316	62.1496424700455	7.74033844366331	3.73872687108342	6.51515462935991	0.927274155835709	7.78912260679787	1.23270526744591	7.43530767143502	8.6292781172798	56.0508332804346	3.18713301834074	8.25672229330139
"CLCN4"	2.14898918561191	0	0	0	0	15.7260657071645	0	0	0	4.9906826513786	0	0.0350748494960751	0.467903225276906	2.85464390304383	5.94552856124048	0	1.24785231683258
"DBNDD1"	0.0801537606187824	0.042765986159248	0.0590923978500183	8.11919056300046	0.954232354858945	41.7042520063671	2.0177356336885	0.0878029269993884	0.0525531121536803	0	0.0485472020894641	0	0.015307209867171	2.33486131303133	0.10982025538256	1.3224697357089	3.84650293815444
"STEAP1B"	0	0	0	0	0	10.8238344360835	0	0	0	0	0	0	0	4.65272918918239	0	0	0
"SLC38A11"	0	0.124621042255315	0.000353048484502035	0.208129984152481	0	32.0685843509232	0.0493068485327662	0.00999924975658257	0	0.0217751141483455	0.122072460590716	0.026029148326429	0.120626584349058	9.3121202687152	0.561427665112173	2.55965353457117	0.818384604885433
"GLYATL1P3"	0	0	0	0	0	48.5169398907552	0	0	0	0	0	0	0	20.3348405548661	0	1.28238794274916	0
"ABCB4"	0.0979668608397418	1.00565070334866	0.434624075265607	0.0534553660083343	0	38.3580972996965	0.152952014861196	0	0.0384230565265136	0	0.113452315121053	0	0.569565211224453	14.9070871626287	26.5333699534124	1.42299409544577	0.75659115079584
"VAV3-AS1"	0	0.382766050839108	0.100579235059215	0	0	17.6654879634499	0.0472698460201515	0	0	0	0	0.408065924623065	0	6.9128178235006	1.3732362606095	0	0
"RP11-231C14.7"	2.13136501105434	2.03370164302671	0.878546012997874	0.968404089099764	0.649848857828774	9.58936488466728	1.09377924417173	0.306620626431269	1.06513724481432	0.399843467954918	1.29417716591658	0.62088148348297	1.91709933642211	3.2978861256194	18.5512164658824	1.80408687691216	1.84653862410784
