"T Naive"	"T Memory"	"B Naive"	"B Memory"	"Plasmablasts"	"NK"	"pDCs"	"Neutrophils LD"	"Basophils LD"	"mDCs"	"Monocytes"
"CD200"	2.65234865640374	3.02631420454736	54.7275989821317	33.0257091968338	24.8033573721826	0.952569514291507	1.73361527858345	0.817385121841718	1.06566044256448	19.770731748908	0.879472365645784
"PCDH9"	0.0485031369729395	0.0775326152819326	16.7506137084816	8.10586823446445	0.254655792267508	0.236970567786797	1.1235141233153	0.0229408187049146	0.282794011606163	0.612633579541368	0.0423637896681549
"SNX22"	0.772553515831141	1.71646243134126	29.5197941197782	76.549226351352	18.3818811942253	1.45203208697301	0.715223281311417	0.763774088326188	0.864407349786779	59.6453560470099	2.8075091587783
"FCER2"	0.092814157091067	0.0212035749909621	161.361138805875	197.160763873516	191.905916737081	0.202671784839758	0	0.275172414320163	0.0438664808413943	43.8091266905357	3.03187508003521
"ZNF318"	2.6091353881757	5.09896637602374	23.8333407567969	16.2907521646433	13.7389887482774	5.75084599890799	0.74059876878526	0.35579662658747	0.516638361291108	127.799274640642	2.61083251303175
"DBNDD1"	2.35005287994807	0.801112780312714	15.9928779888659	4.40785966942474	6.40048904519827	0.0303818317209281	0.307304229972704	0	0	0.250396794433391	0.0314115310843961
"SLC38A11"	0.052933794784252	0.0191779229476161	12.297761789893	17.5798533044398	1.36177244176014	0.0885333386347948	0.594790441852082	0.00835514729789481	0.0109090606589458	1.28008887942029	0.00656112212206427
"ABCB4"	0.0135953278713038	0.217904678914847	14.7096840366645	28.142291760979	1.25894960961246	0.714434839065786	0.330663222718105	0	0	60.4976810398565	0.0683544969420014
"VPREB3"	0	0	33.4496096353113	98.0207069714034	17.6847958475619	0	0	0.0330189999505845	0	0	0
"ELL3"	0.967847670209202	1.59439067265694	18.8698996992059	25.0732826790382	0.511618695055267	0.279442296107274	5.02669781207379	0.0207986136397957	0.342430780929198	16.589561642187	0.739945430527122
"FAM177B"	0.0355163258101386	0.0172232082158153	17.0147297931232	25.5621917365283	0	0.0890352283828451	6.41025213694778	0.143416122105674	0.109377960488258	0	0.0537505475815474
"SYN3"	0.237559972017472	0.575097259238502	5.1879390238262	1.53094360780337	0	0.905865322220825	0.274688140543197	0.620124179056737	0.407189789487272	27.0708371798222	0.960174067643077
"TAPT1"	10.4372886344831	12.5160574415817	40.0191667409723	31.5727170414621	55.6163723676178	10.3216108134345	8.29788933273031	3.70757082043952	4.48237050345347	265.328878744804	10.8553561093717
"SNX29"	14.6960899599452	16.8894608270434	83.5088813179702	133.248700332304	362.298484907348	14.8638240045554	18.6615725814874	2.06661080308344	6.11317075870518	391.922979987994	32.9062466151353
"ICOSLG"	0.400116000544897	0.805089605587786	5.01557193590774	10.3817650744705	11.2199954298205	0.215990028794848	0.545788695824717	0.0814581470251641	0.138402691041031	29.8796092221156	1.09004360900491
"CLEC17A"	0.0893755358184119	0.132964641360997	47.713910054271	147.253543694398	55.6404271377567	0.122696142629865	0.0548229568080284	3.98270229754703	2.19877476982241	278.129033296503	1.70315597336367
"CD22"	1.13939097922846	1.4440767189624	305.953304131902	827.031622267096	39.3888832949544	3.08801838921928	4.93106859868605	1.73004156285649	2.01418553046733	224.136033887757	5.7072593576666
"KCNH8"	0.00189854915954425	0	8.50757860715563	21.7318934465988	0	0	3.5081755767759	0	0	2.88262620985662	0
"CD72"	2.08564774401516	6.08158218791151	140.460142670443	222.997036967981	36.3541747284189	15.898568096188	7.31496548767852	0.0890046025950916	0.743164739935979	405.568302125649	3.232229530405
"CNTNAP2"	0.46070834640049	0.576435889536126	8.83615413598411	22.8261957443108	9.53456027564987	0.55757596347458	0.273737947597749	0.244265905520244	0.336236578764766	7.93631327020392	0.374783089339495
"PTPRK"	8.05063321321054	2.77228641102547	25.5333970547847	46.7422242179369	12.7887934678499	0.796061910735898	0.543090307262422	0.236503715447925	0.719888073937733	15.1887929181344	0.891775503431245
"TCTN1"	6.62283582140003	5.8361531936877	22.5469349288289	57.1214874261777	57.3090542849594	4.36962379127476	7.35461067560176	4.24565983496968	1.74006103484995	144.971852446955	6.649110880813
"HLA-DOB"	0.533573014289031	1.00382744691757	179.384108725812	612.831201544167	129.871463753545	1.04460359311822	3.12415146242262	0.614453121473362	0.758168313430435	743.62586071965	1.74697084965183
"CR2"	5.96788403656898	1.98412038922958	37.1931275963265	103.565467653172	85.0499329254723	0.479832280969001	0.337269082684908	0.101527543830188	0.299416283413689	2.92235010209465	0.384445671736976
"CRIP3"	0.816540233922297	1.15505657336355	12.2972789948213	14.1511427781243	0.53888434864182	2.12121750160228	0	0.236733886944172	0.105318443670196	307.72434178678	0.484653181389412
"UGT8"	0.123754231685648	0.39328458621507	6.70247863655361	24.1751711645746	63.1754002696259	0.300631924643709	0.211667109396808	0.0567072035371231	0.119961437458041	3.18545470274035	0.138194744672395
"MARCH3"	8.27559735861724	6.80939766347022	43.9528860546749	104.953483447205	77.5268687100418	5.69831993083931	2.84292407405291	3.52300202909047	2.14146399367531	48.0252061327247	6.17885860959066
"FADS3"	0.701336736586457	3.24466929837194	19.0769277014759	52.4461223546806	18.1960418778105	4.3534964535642	0.189628960212584	0.839338901111085	2.59738635736966	41.4236259541418	2.05662214168142
"BCL7A"	3.2229055765677	2.67562104484748	31.74673191988	64.557841589102	122.018903324503	1.24038080831978	20.9717212493322	0.320949415269921	0.464521406218356	214.184634336271	1.15378892779557
"PLEKHA2"	4.13747889982368	12.7637013478566	34.0018678280915	66.7951548925092	65.1101657756196	16.6639292926058	6.72111656901098	2.9227391633248	12.2355885689352	169.901564751053	7.61652523150342
"AFF3"	4.98237622685458	2.91475255840104	108.19323120561	285.910047764799	8.46227250058244	2.73406536224662	36.107646742654	0.315644005218477	0.409380561376577	523.525247693783	1.27899811846848
"C16orf74"	3.06752136195822	2.75847085365879	17.4722466076447	34.1049926426914	297.069154120117	1.4819289881876	0.266168955577515	0.34520198916815	0.0898138886763606	167.189557774912	6.3995724279511
"ZCCHC7"	20.8081490392693	29.8732169945461	64.0229809941805	185.777238712428	391.724097811423	27.048167307353	11.0795611814572	5.98544252183587	5.15595655716361	197.392200936819	14.4620823845542
"LAMC1"	0	0	4.70788066413332	10.2077575889059	115.800052654029	0	0.891550399085992	0	0.0755625176595717	0	0.192530148221326
"STAP1"	1.8549172367766	1.20688572916065	88.1777207674278	285.207899215012	725.039082506285	11.9108042811357	9.31947810652107	0.0814680358317564	4.70490723076185	71.351798266947	0.753837138917049
"PRICKLE1"	0.427776174337867	0.59485038687476	14.4925292481002	43.643583645769	59.8240242185923	1.24881010933459	3.45390282823116	0.0859993924518819	0.811006914619654	64.1463824591299	15.0326041216893
"IL4R"	30.5583216460073	32.1364779499309	185.968833598087	76.2681200659247	19.1930829536784	18.5524499081874	9.28155119142551	25.7385268257924	0.840940749247486	350.202073734319	32.9369080145248
"SAV1"	0.804779229354172	1.81151118738591	6.12199466337576	18.3234327044704	14.9490663845761	0.93504188605088	0.833237639898537	0.0537644810250143	0.389287937195444	43.7616626233753	2.43601597429988
"SLC9A7"	0.482993702620826	1.10989670032577	6.6358007878231	18.3876939183469	7.06362073368677	0.630874330207807	5.6539691114713	0.472404038097519	0.224008298321489	120.674117211229	1.08158530523106
"BEND5"	2.52124055072487	0.466578555702757	11.0234634337875	28.3809457826115	29.3109251578317	0.639361435526048	1.79386051113189	0	0.113221213438927	50.7548552676484	0
"L3MBTL4"	0.140356800594902	0.221655242553312	4.39478781827759	3.15102089822352	2.22383799902804	4.88211031738088	0.320250868845249	0.0820948414605485	0.050908515865046	36.909683678318	1.69012600616603
"SLC15A2"	1.02703465697651	0.865536654264098	19.0977017117423	59.9769836541643	234.660182202026	0.603909317461257	6.12090610661964	0.217464435191516	1.48666284921033	78.888895215478	5.83480534756727
"KMO"	0.209445541939322	0.229013794385609	37.5589091982808	97.5719718052016	61.9006474767915	0.321327818918389	27.2710527152189	0.14999837097921	0.160477093064379	186.752179259418	17.3965963727682
"PAWR"	1.50583812570467	2.0266165929371	8.39591017517144	33.6673743364927	38.2721662058676	1.97445025495399	0.724864971921052	0.314822259898093	0.558170058636942	30.6813024937653	0.779508912002481
"CXCR5"	2.19943845507558	8.78502218333487	34.9080389728573	152.527858815107	6.71837709568372	1.98036338647398	0.325764941099262	0.0738376506931469	0.159811506551256	14.245718693616	0.153351063050365
"PKIG"	7.67905064759969	8.74439373774423	47.1517282373247	201.62054176216	45.6243117805027	5.82704135840283	7.55856196564724	0.952088521050736	2.7180060451029	99.8731624337056	5.2634613424802
"NEIL1"	4.70954367396423	9.70219527833999	24.249292303067	76.4739855152322	209.981307864656	47.7660181623209	1.73814312077969	0.990399322384429	1.32123956037711	62.4946685459785	5.73969076695973
"IL6"	0	0	12.3122029878043	49.3081210045371	2.15507109842618	0	0	0	0	52.9694873783156	7.44818796375739
"CA1"	0.100751939084789	0.2558434149175	11.8041715591116	35.8797192538988	33.5377497852276	1.39924782167383	0.627437753708278	0.817787522076676	0.886194294155248	3.96293000185187	0.586592464605502
"SIPA1L3"	7.9770020412022	10.9266644887334	38.8182170356327	127.800422978333	118.352098836549	15.7397517873528	7.93422532011105	2.10709996121983	4.38283438753445	234.938403538431	11.639257405262
"DENND5B"	0.140232843776227	0.25418516853376	5.57346285813321	22.44121544664	182.473990417304	0.398266114459499	2.24270773984877	0.0690375255684729	0.161637815671818	25.6436883073436	0.385148373904122
"EPB41L2"	2.04883438991593	3.37310425940084	16.0096055970464	24.3614562960623	112.053889082079	1.86617902157351	1.5074111387204	0	0.531865114171139	390.317959704385	7.92817106144073
"BTLA"	10.2596029323047	8.5587815224687	79.4360696375608	144.508864677089	537.83939361769	1.05522592239866	23.1443631395867	1.35615696030431	2.36438354179156	105.70190329527	0.0713327467398945
"RP9"	5.49694195714765	6.40013740982885	18.5416227526686	38.3090637116129	69.2256176549368	11.7457410427023	6.7558087035893	0.235349771003599	1.88857965795616	97.2395343016801	4.44312061743344
"BACH2"	24.1525734144042	8.53309858343784	47.2375585678073	45.5157389996945	45.4702415885953	4.20925192932232	0.336078857620602	0.00570780933973056	4.87052811051529	30.2935064532963	0.0593062849610452
"BTN2A2"	2.76735707637245	7.64753726708827	24.8456324393056	73.982017315686	371.557791193308	7.3634653658134	8.02772944956389	3.11254245495789	2.61400306671277	581.03505500003	15.216298885576
"CD79B"	6.92635695576592	15.5386180142258	432.039867133531	1788.50567365208	834.507663455331	11.9443293876801	1.57842582961984	0.15950248964431	0.298790417041003	227.249991857995	19.847893133753
"TTC21A"	2.19780708946898	5.22672439311122	27.9855202426088	120.038998418361	106.470236434428	1.06561207364459	6.15016696682042	12.2507110912606	1.90365664156527	331.355952828514	11.8215895356239
"EAF2"	2.95368590817745	3.91877078813168	88.7134494904247	293.948971755149	2381.18229075562	2.52447173248712	22.2698104454126	1.35607641071689	7.13297116137694	538.821699909192	28.8630906530944
"NT5E"	18.862611366448	4.43660118845152	22.4367121124881	75.3243338705046	33.4580782854556	1.02331388123718	0.144288570142052	0.0200555759452278	0.0100477769559297	9.57594830752214	0.242033577587725
"SELENBP1"	0.472161705490862	0.700485555824119	8.98064058796531	33.2387733787809	41.9176620814115	1.30520601211882	1.29234568213248	1.22076110737116	0.527871460710035	37.1097713627519	0.540336482716395
"PNPLA7"	1.32423754149207	0.964112603037243	3.07500994766331	7.42656262276649	2.65973322180356	0.804404977556436	0.193449526180096	0	0.38630904342105	8.58640716659108	0.491240379668931
"KCNIP2"	0.522965681378904	0.470647096092544	4.32589352725754	17.3856316738758	6.92010884156476	0	0.942897239175747	0	0.197939521606423	11.5444257856379	1.01383956311052
"ZNF860"	0.0159585758947803	0.0295650265553444	5.79896947023269	63.3586595419808	31.891631348901	0.0821252282772355	0	0	0.00983993923024852	0.212353831423304	0.0212765385352071
"TNFRSF13B"	0.0748936885110221	0.178897337940452	7.99878618630078	339.673925025171	1626.72225347679	0.0724990405102428	0.262247483626188	0.123161922795329	0.0874607311126379	5.62286064653256	0.159287586186615
"OSBPL10"	0.585421236118319	1.05381935249917	18.4645618787389	180.171995039295	209.975185145435	0.430333393811176	0.831843922893524	0.105866657229485	0.247487338739559	13.1040522815946	0.494336197965522
"WNT16"	0.0454701832054723	0.0496938399794515	4.56801666149849	37.9316606091844	3.207608015305	0	0	0	0	0	0
"COCH"	0.34252899757456	0.343424483423484	2.47042706110467	274.502812207142	447.15806883133	0.0402992372479676	0.446580580528743	0.0151710988304983	0.147583027208681	0	1.1654696810085
"SSPN"	0.0301091595598922	0.0527803428108627	0.628154748409893	104.050146905217	298.278621026289	0.0444209868071885	0.0213116101405772	0.456247181593257	0.340006265454669	4.65731294787724	0.0278091997676554
"DOK7"	0	0.0184435165511435	2.00456945439587	40.7672223241553	2.17569160052812	1.33072949935561	0	0	0	2.33473078752379	0.006097321685859
"POU2AF1"	0.507656954228365	1.10207888439363	31.8046679637927	240.905570847311	1478.68095342011	0.700792450247576	0.280829048072047	0.226317736544675	0.26773558900375	7.58885961518051	0.560594178022494
"CPNE5"	0.0215676269153183	0.25109894840404	31.4626484476901	389.28953235459	1607.4577340825	0.095178279790566	0.194518363520021	0.371039729986955	0.125497784034257	12.8025917003951	1.2754113814586
"ZBTB32"	1.05403115327796	1.49439526449629	1.87206941751466	142.903316260004	529.858426087688	0.0784992740904822	0.0112428842754564	0.00851547800162784	0.128224886831876	5.02117210689063	0.0301042294154892
"BANK1"	0.164713217711601	0.077867196527458	191.260706656544	1256.60431110009	279.186892183185	1.04484244744996	8.0752662919284	0.0840089708889571	2.9167139565269	322.304785587989	4.13133541735438
"FCRL5"	0.599442618307099	0.776272886758158	31.3165842821605	107.266427246059	642.306782101088	0.9525856644165	3.31974328412638	0.397020882289299	0.65780552154689	10.0375238933211	0.772838012204893
"AIM2"	0.325180385792418	2.90801030423639	6.64567836523368	321.612649806503	344.3371925107	0.926679672623053	0.136243433623598	6.55844638819982	1.68353105245539	60.0179719528985	8.26724707676965
"CECR7"	3.83562991596513	3.96834671541779	2.60799028073735	68.0077948095095	107.551099087102	2.84451367420431	1.59180900820798	0.496300319498184	1.26447941634259	32.6987278125945	1.78598956199972
"SEMA4B"	1.36597792190627	4.96298377718718	29.9139809796493	200.357178175558	158.351692904476	5.75233719087799	1.31541744581925	12.0407962150177	1.2135168003112	107.330053285675	13.9968611652162
"TLR10"	0.107491135348181	0.212089469191158	38.9613273849785	341.976765962474	44.2363872654042	0.765625170150963	14.0942409072636	3.12227028526208	0.131656969695773	319.917257721791	1.87875004426062
"PNOC"	0	0.00606099757273074	19.0163217832698	114.287213452184	266.248166596368	0	12.4788150571914	0	0	1.24547087045355	0.977917696572742
"EHD3"	1.23208721889881	3.32906497970383	3.94120658741426	87.96651520615	160.487597670829	5.68070795051313	0.117617457768394	0.190036342661148	0.163515015465669	15.1212307425558	2.17934447233943
"COBLL1"	0.606963884401234	0.738175425760339	27.8238560653735	233.547266724142	771.034224756444	1.50799253330254	30.8008443495124	0.251001655230781	1.75284628318777	18.2927283270314	0.719091370957254
"ARHGAP24"	0.00665583768605876	0.0210321784135725	26.1552753182129	206.84188459126	39.3870302489117	0.087945383214213	1.32716870872997	3.86580093583536	0.0068745271315537	94.3332722129103	33.6563654596734
"SWAP70"	0.883664434974149	2.31571696518082	62.3712841298689	410.854695254928	194.823200388532	3.56390576810547	2.93908009388484	1.68027702278278	11.4393086271231	210.472067548251	16.1018331682085
"PARM1"	0	0.0173148096846629	5.03384252122612	44.6526237593753	347.758000155495	0.00938818120537941	0	0.00718500709350421	0.00251692668425048	117.828608922697	0.054961146640382
"GEN1"	1.29166756548665	3.13775995752814	5.70655207831456	51.3101100332654	111.705878678734	3.18078472958365	5.22010385297056	0.443132917518131	0.897610214165463	27.2474431907882	3.09455025036777
"TEX9"	1.36317966572187	2.13177737291132	0.935927530538096	43.5029836169255	96.2413461765145	2.16192191715752	0.557286449229458	0.638765651026221	2.4441335337602	33.7165044096765	2.39871342976071
"CLECL1"	0.142108108724862	3.69627091701065	5.57163055937422	122.638063877203	225.242241178191	0.6793989398859	11.3139623580036	0	1.44409228115716	176.968903993521	4.77513670895773
"VAV2"	0.0648818410422468	0.248930368141272	6.4481440413149	49.2600559004815	30.9062311284064	0.57698108530268	1.24828230621362	0.0494391158827767	0	94.7943745463887	5.65319740040686
"KLF8"	0.255894532521891	3.26486307671236	10.0196096357016	60.5216464142125	112.268653077889	3.55607900226443	1.08143759314813	0.134611106029997	0.982108549201656	154.412755704942	0.590255814686804
"CD180"	0.109728501595972	0.162325034674843	26.9251598807929	111.278341031161	251.781270882355	0.356024507657994	12.9623912924633	0.14440624723751	0.531608560205958	327.256841841877	10.9012722571584
"ADAM28"	0.0334339570564523	0.471932930135515	189.765593393241	777.209433323313	357.905849863226	14.1814696754643	7.47132713056872	5.46086505363154	37.394606775503	2607.64918904306	13.6877959212421
"PPP1R14A"	0	0	2.65132662736394	17.999537732115	54.6165636117095	0	5.65447466261396	0	0	29.6386074627393	0.0113267422424671
"PDLIM1"	0.348290530058943	10.5812312543313	63.7599359281444	415.536244713127	1411.48243499045	24.0605213721584	1.73586767218074	0.248709301653944	1.20565742875522	687.469951902026	2.39766085390316
"TFEB"	0.626332915174427	3.60518493870566	14.7204993588928	188.55063853501	147.677244337906	8.67078011026907	3.24883686082805	18.2796360746397	0.228627156785641	672.780844047193	29.4563736980024
"CD81"	2.02089383147523	10.1719869159185	25.1432405216883	150.251069779071	145.672382607369	7.34246481954854	1.4024383070391	0	0.481495751566136	41.8053801454565	1.59545080758999
"PPFIBP2"	7.74597230506684	4.43268791495993	14.1065887890641	131.729100502552	271.700989247367	5.63750339818111	3.99183793723658	2.66760848005898	2.92933506710729	276.084945045264	29.1028072932444
"KCNN4"	4.76453685135064	9.31986404466142	9.26124736766615	272.030234830993	347.879399938281	0.322755288742665	0.0403819244236224	0.0984924769864479	0.0628652078351623	367.992080098652	11.3582706680465
"BAIAP3"	0.0386769420476907	2.88855610822883	1.11049546068329	97.9080593436503	67.9916430701902	2.50141551215769	0.120129849951329	1.94775767497903	0.419337435482486	1.20431351116064	0.300601014704779
"FBXO10"	0.696578536520449	4.02444612809573	9.62069647708312	63.4521715534523	298.79749171455	5.08620109678746	0.707830869264822	0	0.0167582056103252	6.00236994249022	1.601146410681
"SETBP1"	0.018740678771497	1.46377672457412	4.39888844309996	33.9841825509928	62.1781293299015	2.83226210646749	5.51269140535422	0.0233681615957585	0	8.20918869626488	0.795629754254334
"ACP5"	18.2398799661116	25.8671213725257	27.9278989099736	504.02988539444	889.461357659797	10.8168306814027	34.367240294712	1.8508439128404	0.0295883535033978	195.378672085977	32.5243159087872
"KAT2A"	5.94252002380702	4.61166881267356	5.60672446019379	67.5398248503204	40.4734980332612	5.22848254745551	5.2671596774148	0.496436591383751	0.0822408976888566	147.74656251628	2.23549287537229
"BCAS4"	13.4452775282946	8.54372488793056	16.6701404576831	117.60648798676	51.0607251581775	6.26503559501833	4.2775672412426	0.474343890605343	0.60338072909401	16.6723565640669	0.962866263212159
"TMEM156"	7.15753937786021	18.5641277334178	31.1614812608834	204.377914550193	1074.44067700691	15.6616521099684	9.58118900949262	1.0838672064827	6.26566585808212	188.371627186004	2.11134157127171
"TRIO"	0.159218028774171	1.86419981557524	22.4506471556684	136.101488968469	467.726708599499	11.0697834332899	5.05010618623003	0.387604997634638	7.05463680354535	731.06927084411	20.6815697513666
"LPAR5"	2.04450049016962	7.48084259237487	8.92415488057198	62.3087039253813	50.7344544048712	12.1150168330595	0.212532554085654	0	0.25583409395164	123.368117594889	0.558023199987573
"NIPAL2"	0.261124565860797	9.66218626974329	12.9068442665174	111.308627619973	78.5097346116637	26.7686162907321	7.35085484177082	0.050338582722756	0.439912366069933	493.19551216483	24.0696351331187
"CSGALNACT1"	29.3646276139124	28.3100282273345	13.4108834597091	240.942391688185	286.752716999756	9.97869320193871	5.97216052944608	10.0173299236819	4.24121157830606	122.767777117557	6.19538465240556
"SNX25"	1.28027110840089	3.0306848558703	3.14977839266157	24.3069664850151	83.7428884716638	2.44353664439925	0.149023129522691	0	0	5.7354443851657	0.0507903263642094
"JAM3"	3.11771573445475	4.0731385094633	3.70616434589011	31.6697148747702	1.82924603218585	1.77140903306871	0.288134280536082	0.0499576657686244	0.155333090896935	2.8778547507032	0.312887372506989
"SP140"	11.8035228940015	51.2337525292687	53.6047969461758	370.426779020543	709.776249715904	43.1400647279874	1.31809458653937	14.1026251525341	1.26174096732906	337.662619944127	11.3986201171003
"GRAP"	28.0721025542682	22.4107354254322	15.6997702545554	144.728407842789	76.4634099224603	3.63150945062838	1.43777990976251	0.043450152797319	2.93280371217432	118.777357876046	3.05941902205027
"ZC3H12D"	4.86641780533229	14.7071787965931	8.92645490856522	58.7420283730116	7.20466944346296	1.44259052043942	1.03055162211929	0.246520846016836	0.364513604492443	45.826118759157	2.32185377560452
"ADAMTS6"	3.03932338140055	2.04678512234241	1.67983818447583	18.9795518308128	21.4256302936515	1.57902477958431	0.213843053182076	0	0.00169966193847153	0	0
"GPRC5D"	0	0.108103828499627	0	21.9371228950902	1917.01605058195	0	0	0	0.0721146313392751	0	0
"TXNDC5"	0.369536549494132	1.15070332614169	2.5423904885009	42.4418426805293	9047.64852047141	0.864686215493055	24.35283942283	0.122686549088108	0.713197574294626	56.4820020694896	1.50419076267872
"TNFRSF17"	0.0266359667858152	0.112561999669782	3.96841063196162	32.5890522247523	3721.13075293493	0.227402058574404	5.18835054697727	0	0.258046464479115	4.42722406883775	0.270230464233476
"ABCB9"	2.64696085170063	2.66167104792131	1.5572241293094	8.28408066022897	396.575507241278	2.40460067512565	0.628513867280151	0.962332586825071	1.17831458857462	30.3385488468813	2.13218567576761
"CNKSR1"	1.49820989154463	1.52261727297032	0.397033875591508	4.57179735681027	387.384513650529	0.903627084846036	0.727884698766903	0.0285882173797654	0.250206183615356	7.06314319308613	0.431729004005796
"TXNDC11"	6.6106736412451	16.4245936517723	6.65152238424454	42.1806216812141	3697.0292300562	13.2986258864792	9.71828580593507	2.59454116099109	12.4876983743865	285.809768633893	17.4557533606214
"SLC44A1"	1.82299436399749	3.49712765369633	2.39872260406382	9.26344402178412	849.206218094747	3.69472617319844	2.07436426807429	0.44438886519291	1.25850123198743	64.7498750310239	6.6043421801217
"PDIA5"	1.17219694723032	1.22003702458438	0.981382206526441	8.82190461177258	575.590315169112	0.719301209177443	7.42032468899839	0.161417046791719	0.407752787063777	67.0338812990855	7.1246727832008
"MANEA"	4.05029284400028	5.91234465800075	2.03934818242079	13.2053255571512	848.658766105642	6.18142528134977	2.69993794365205	0.0444964643799336	0.769025369093952	54.7241397668488	6.17506551864644
"CDC20"	0.105543467753333	1.54609426990437	0.468242404636715	4.56859993811411	353.6395845003	0.31434793085527	0.291294223605806	0.0103160051627237	0.00983403529511623	15.5447373810028	0.123200239242379
"SPATS2"	2.70726097936938	4.06629147550922	3.07815887862447	26.4601718253844	545.912881529719	6.71321871362944	4.89329450530372	0.959812872454206	1.51092371349556	119.635398878374	3.36735684897181
"CD38"	6.30886296746899	7.08603882982265	22.6241678593299	26.3081801433795	5323.07628662565	66.4296236042135	15.8735424197064	0.911160335977575	0.467494186581881	307.402982388569	9.04218746044247
"CRELD2"	6.35485909103619	12.2375668389126	4.17903568865819	29.0535591902714	1783.60075000418	17.4437216724709	17.5680971613268	2.02637235198551	3.2587039442966	233.038412197213	11.5387355406776
"SLC1A4"	1.10176300325295	3.31342334274212	1.93700964015165	8.70570441116492	669.061413969828	5.88842836643931	4.90291027200544	0.3013478259941	1.62089268235366	117.766215550073	5.20463500553069
"CHPF"	0.648117270555748	2.17071152475065	0	1.98633399594876	373.993154677346	2.8695587450381	4.95938449570718	0	0.426947679268763	0.406236763109798	0.00337979174244379
"TK1"	0.162604324182521	3.10815534559384	1.65825299872765	10.947099638366	401.363108286532	2.14601944560041	0.912627948246977	0.167339103967354	0.337152897456437	61.3493630137457	1.06473969053063
"CCR9"	0.487469091584718	2.8663026717706	0.992093914394226	14.478101837972	648.553662928652	0.901120453742064	0.329277648842917	0	0.102182651561226	2.30267482121341	2.26728732580651
"GMPPB"	5.7561616252248	12.0815555435585	5.49157255627537	44.2557989017663	1735.68252390697	15.4468992906021	28.2408343582038	0.80289394967758	4.02299267389526	187.656372621445	14.7081793173387
"MAN1A1"	0.53193992607779	3.56809768761241	1.10693918268805	5.17079291244217	495.222484227177	6.83256402944357	4.69914719892871	3.19532212487258	3.39434905551784	78.1247820292264	3.18230668490853
"CCNB2"	0.144305984070015	1.70035001615535	1.57019263922867	6.0243881224491	320.749916725175	0.488500458962173	2.62621281647261	0.0314970984593759	0.0846072588584667	31.271199294609	0.47236252439383
"SDF2L1"	3.81827092962744	12.4305041653388	2.02308525020168	14.7054957569806	917.217825100235	14.4249190846344	8.72726753970287	0.908502413968661	1.95322930236528	132.332353358439	5.78511923402123
"NT5DC2"	0.317109584050557	0.698338722092824	0.34366593240663	7.52695039137479	319.416125227294	0.943759841704306	1.56899235803038	0	1.11530974245904	58.8001046350169	2.31474763641592
"PDIA4"	30.7829230836779	60.7029795025269	20.9411461809468	125.879655759526	8441.69144692468	80.5795223238802	117.568831044843	1.05707616788078	13.5979009782123	784.758025912573	42.3984171854071
"MYO1D"	0.945293757961066	2.6905634040742	1.18328947524372	13.5522448093545	385.087773145172	1.91326379158916	0.590531658179158	0.116295327848967	0.137723149383344	24.0023796947575	0.683650582021856
"XBP1"	24.9620919499051	62.9070451494097	8.57376758441165	73.1337993732248	10384.5482875214	139.469766479496	58.2989430868515	2.54613625077256	52.7109919050165	1409.52199693342	73.9440774445576
"SRM"	2.05850446518822	3.24358592868054	1.63079847928448	10.4464968058381	495.335052860228	2.29730428206411	2.13750104620646	0.164274790678367	0.411117053749868	112.021542717102	3.73008890195486
"AURKB"	0.900713743079329	2.2224882462367	0.86944203441418	6.49835963279059	219.154968731424	2.18384255814164	0.32300315973988	0.829742947109906	1.01762900638867	24.4722577347531	1.59029002210656
"SEC11C"	10.1814377662612	39.7560231166973	10.9298526243257	111.147777166622	3654.75287130403	24.9823021498314	35.740395401389	0.456657397581914	7.6854167356237	337.370505728606	15.0833069587456
"WFS1"	1.63382347143027	2.02203046087123	0.595393088919992	4.30827291175154	236.726016182865	3.53727030386979	0.190390299354	0	0	3.01869954566787	0.218262889169347
"UBE2J1"	7.0757889787561	13.9689642883342	18.7329371928177	185.673053261112	4728.3462847134	16.6957517209813	80.1356200921247	28.4452124973491	14.8965910205399	394.997276449878	59.5796884377307
"UAP1"	7.0894308351184	17.9388450680073	4.19414266753717	30.8001362984593	1552.81816621796	43.4738084822012	7.28307029589821	1.98219770252783	4.29679548051876	150.534037206646	5.00349595697599
"FKBP11"	11.210189318999	32.9541316541056	3.08834200494254	33.3859608694284	2354.54381673971	46.123849402624	6.11811404310489	1.62258347512869	1.02442375011723	82.3574311366662	4.04354790551258
"PSAT1"	3.7862739361716	6.54776696075378	0.500993222331712	5.57413290183566	403.239672419575	3.58220095466521	0	0	0	0	0.0219481931999436
"PERP"	0.183541767336983	5.50403326289548	0.132404030683806	2.26092531809465	289.910487355751	1.44478595339989	0	0	1.53199284079647	0.120485024018119	0
"ZWINT"	4.00296906995142	5.64880016367396	0.694994779699379	5.4143380412974	298.486723855137	3.17671583078137	0.144061723718469	0	0	23.1391842753511	1.17183990987108
"SLC38A5"	9.58197038019829	28.6385926970912	4.30377267900494	36.6356628347307	1273.73851799975	27.4616423332279	16.9128880556523	0.198833694371097	0.259172406374377	27.932047282578	0.470965468286344
"ZMAT4"	0.121298940609432	0.0756650183934804	0.173547068038901	0.158673979894622	1.94291705825003	22.3111142499093	0.0493221079702894	0	0.0855184767798804	4.32235849890465	0.0638007740759991
